systematic	common	type	chromosome	start	stop	strand	hasTSS
"YGL220W"	"FRA2"	"ORF"	7	82430	82918	"W"	1
"YGL219C"	"MDM34"	"ORF"	7	84306	82826	"C"	1
"YGL216W"	"KIP3"	"ORF"	7	84614	87350	"W"	1
"YGL215W"	"CLG1"	"ORF"	7	87494	89774	"W"	1
"YGL213C"	"SKI8"	"ORF"	7	91306	90058	"C"	1
"YGL212W"	"VAM7"	"ORF"	7	91382	92478	"W"	1
"YGL211W"	"NCS6"	"ORF"	7	92462	94575	"W"	1
"YGL210W"	"YPT32"	"ORF"	7	93695	94643	"W"	1
"YGL209W"	"MIG2"	"ORF"	7	95807	97119	"W"	1
"YGL208W"	"SIP2"	"ORF"	7	97303	98719	"W"	1
"YGL207W"	"SPT16"	"ORF"	7	98871	102071	"W"	1
"YGL206C"	"CHC1"	"ORF"	7	107603	102371	"C"	1
"YGL205W"	"POX1"	"ORF"	7	108060	110586	"W"	1
"YGL203C"	"KEX1"	"ORF"	7	114842	114211	"C"	1
"YGL202W"	"ARO8"	"ORF"	7	115919	117615	"W"	1
"YGL201C"	"MCM6"	"ORF"	7	120963	117923	"C"	1
"YGL200C"	"EMP24"	"ORF"	7	123379	122611	"C"	1
"YGL198W"	"YIP4"	"ORF"	7	123575	124063	"W"	1
"YGL197W"	"MDS3"	"ORF"	7	124601	129344	"W"	1
"YGL196W"	"DSD1"	"ORF"	7	129855	131087	"W"	1
"YGL195W"	"GCN1"	"ORF"	7	131487	137311	"W"	1
"YGL194C"	"HOS2"	"ORF"	7	141787	140387	"C"	1
"YGL192W"	"IME4"	"ORF"	7	142150	144232	"W"	1
"YGL191W"	"COX13"	"ORF"	7	144711	145447	"W"	1
"YGL190C"	"CDC55"	"ORF"	7	147497	145637	"C"	1
"YGL189C"	"RPS26A"	"ORF"	7	149003	148587	"C"	1
"YGL188C-A"	"YGL188C-A"	"ORF"	7	149072	148652	"C"	1
"YGL187C"	"COX4"	"ORF"	7	150547	150171	"C"	1
"YGL186C"	"TPN1"	"ORF"	7	152827	150963	"C"	1
"YGL185C"	"YGL185C"	"ORF"	7	154347	153091	"C"	1
"YGL184C"	"STR3"	"ORF"	7	156120	154443	"C"	1
"YGL183C"	"MND1"	"ORF"	7	157393	156371	"C"	1
"YGL181W"	"GTS1"	"ORF"	7	157863	159207	"W"	1
"YGL180W"	"ATG1"	"ORF"	7	159848	162759	"W"	1
"YGL179C"	"TOS3"	"ORF"	7	165043	163443	"C"	1
"YGL178W"	"MPT5"	"ORF"	7	166887	167359	"W"	1
"YGL176C"	"YGL176C"	"ORF"	7	173195	171323	"C"	1
"YGL175C"	"SAE2"	"ORF"	7	174355	173187	"C"	1
"YGL174W"	"BUD13"	"ORF"	7	174527	176551	"W"	1
"YGL173C"	"KEM1"	"ORF"	7	180443	177827	"C"	1
"YGL172W"	"NUP49"	"ORF"	7	180663	182151	"W"	1
"YGL171W"	"ROK1"	"ORF"	7	182367	184183	"W"	1
"YGL170C"	"SPO74"	"ORF"	7	185502	183981	"C"	1
"YGL169W"	"SUA5"	"ORF"	7	185999	187471	"W"	1
"YGL168W"	"HUR1"	"ORF"	7	187368	187980	"W"	1
"YGL167C"	"PMR1"	"ORF"	7	190899	187459	"C"	1
"YGL166W"	"CUP2"	"ORF"	7	191119	191895	"W"	1
"YGL164C"	"YRB30"	"ORF"	7	193339	192267	"C"	1
"YGL163C"	"RAD54"	"ORF"	7	196595	193579	"C"	1
"YGL162W"	"SUT1"	"ORF"	7	197983	200151	"W"	1
"YGL161C"	"YIP5"	"ORF"	7	200259	199187	"C"	1
"YGL160W"	"YGL160W"	"ORF"	7	200447	202303	"W"	1
"YGL159W"	"YGL159W"	"ORF"	7	202703	204087	"W"	1
"YGL158W"	"RCK1"	"ORF"	7	206936	208754	"W"	1
"YGL157W"	"YGL157W"	"ORF"	7	208951	210095	"W"	1
"YGL156W"	"AMS1"	"ORF"	7	210079	213975	"W"	1
"YGL155W"	"CDC43"	"ORF"	7	213959	215223	"W"	1
"YGL154C"	"LYS5"	"ORF"	7	216147	215331	"C"	1
"YGL153W"	"PEX14"	"ORF"	7	216239	217311	"W"	1
"YGL151W"	"NUT1"	"ORF"	7	217471	221007	"W"	1
"YGL150C"	"INO80"	"ORF"	7	225826	221003	"C"	1
"YGL148W"	"ARO2"	"ORF"	7	226343	227639	"W"	1
"YGL147C"	"RPL9A"	"ORF"	7	228387	227635	"C"	1
"YGL146C"	"YGL146C"	"ORF"	7	229866	228371	"C"	1
"YGL145W"	"TIP20"	"ORF"	7	230175	232423	"W"	1
"YGL144C"	"ROG1"	"ORF"	7	234731	232411	"C"	1
"YGL143C"	"MRF1"	"ORF"	7	235995	234715	"C"	1
"YGL142C"	"GPI10"	"ORF"	7	238195	236267	"C"	1
"YGL141W"	"HUL5"	"ORF"	7	238327	241143	"W"	1
"YGL140C"	"YGL140C"	"ORF"	7	245227	242691	"C"	1
"YGL139W"	"FLC3"	"ORF"	7	245391	248103	"W"	1
"YGL138C"	"YGL138C"	"ORF"	7	249638	248321	"C"	1
"YGL137W"	"SEC27"	"ORF"	7	249839	249895	"W"	1
"YGL136C"	"MRM2"	"ORF"	7	253931	252883	"C"	1
"YGL135W"	"RPL1B"	"ORF"	7	254544	255477	"W"	1
"YGL134W"	"PCL10"	"ORF"	7	255551	257023	"W"	1
"YGL133W"	"ITC1"	"ORF"	7	257503	261511	"W"	1
"YGL131C"	"SNT2"	"ORF"	7	265947	260779	"C"	1
"YGL130W"	"CEG1"	"ORF"	7	266087	267679	"W"	1
"YGL129C"	"RSM23"	"ORF"	7	269234	267795	"C"	1
"YGL128C"	"CWC23"	"ORF"	7	270163	269219	"C"	1
"YGL127C"	"SOH1"	"ORF"	7	270883	270259	"C"	1
"YGL126W"	"SCS3"	"ORF"	7	270936	272247	"W"	1
"YGL125W"	"MET13"	"ORF"	7	272231	273191	"W"	1
"YGL124C"	"MON1"	"ORF"	7	276755	276403	"C"	1
"YGL123W"	"RPS2"	"ORF"	7	277503	278479	"W"	1
"YGL122C"	"NAB2"	"ORF"	7	280563	278827	"C"	1
"YGL121C"	"GPG1"	"ORF"	7	281283	280547	"C"	1
"YGL120C"	"PRP43"	"ORF"	7	284011	281547	"C"	1
"YGL119W"	"ABC1"	"ORF"	7	284407	285966	"W"	1
"YGL117W"	"YGL117W"	"ORF"	7	288423	289207	"W"	1
"YGL116W"	"CDC20"	"ORF"	7	289655	291703	"W"	1
"YGL115W"	"SNF4"	"ORF"	7	291911	293055	"W"	1
"YGL114W"	"YGL114W"	"ORF"	7	293191	295647	"W"	1
"YGL113W"	"SLD3"	"ORF"	7	295895	298087	"W"	1
"YGL112C"	"TAF6"	"ORF"	7	299779	298051	"C"	1
"YGL111W"	"NSA1"	"ORF"	7	299927	301463	"W"	1
"YGL110C"	"CUE3"	"ORF"	7	303651	301547	"C"	1
"YGL108C"	"YGL108C"	"ORF"	7	304115	303635	"C"	1
"YGL107C"	"RMD9"	"ORF"	7	306315	304299	"C"	1
"YGL106W"	"MLC1"	"ORF"	7	306519	307151	"W"	1
"YGL105W"	"ARC1"	"ORF"	7	307375	308687	"W"	1
"YGL104C"	"VPS73"	"ORF"	7	310267	308899	"C"	1
"YGL103W"	"RPL28"	"ORF"	7	310927	312023	"W"	1
"YGL101W"	"YGL101W"	"ORF"	7	312127	312991	"W"	1
"YGL100W"	"SEH1"	"ORF"	7	313183	314375	"W"	1
"YGL099W"	"LSG1"	"ORF"	7	314575	316567	"W"	1
"YGL098W"	"USE1"	"ORF"	7	317287	318663	"W"	1
"YGL097W"	"SRM1"	"ORF"	7	321727	323351	"W"	1
"YGL096W"	"TOS8"	"ORF"	7	325232	326342	"W"	1
"YGL095C"	"VPS45"	"ORF"	7	330683	328867	"C"	1
"YGL094C"	"PAN2"	"ORF"	7	334667	331020	"C"	1
"YGL093W"	"SPC105"	"ORF"	7	334847	337551	"W"	1
"YGL092W"	"NUP145"	"ORF"	7	337807	341911	"W"	1
"YGL091C"	"NBP35"	"ORF"	7	343115	341971	"C"	1
"YGL090W"	"LIF1"	"ORF"	7	343279	345263	"W"	1
"YGL089C"	"MF(ALPHA)2"	"ORF"	7	345258	344616	"C"	1
"YGL087C"	"MMS2"	"ORF"	7	346963	346899	"C"	1
"YGL086W"	"MAD1"	"ORF"	7	347167	348999	"W"	1
"YGL085W"	"YGL085W"	"ORF"	7	349559	350431	"W"	1
"YGL084C"	"GUP1"	"ORF"	7	352355	351403	"C"	1
"YGL083W"	"SCY1"	"ORF"	7	352983	355479	"W"	1
"YGL082W"	"YGL082W"	"ORF"	7	355743	357127	"W"	1
"YGL081W"	"YGL081W"	"ORF"	7	357111	358135	"W"	1
"YGL080W"	"YGL080W"	"ORF"	7	358551	359167	"W"	1
"YGL079W"	"YGL079W"	"ORF"	7	359423	360191	"W"	1
"YGL078C"	"DBP3"	"ORF"	7	361939	360171	"C"	1
"YGL077C"	"HNM1"	"ORF"	7	364091	362203	"C"	1
"YGL076C"	"RPL7A"	"ORF"	7	366075	365979	"C"	1
"YGL075C"	"MPS2"	"ORF"	7	368291	366603	"C"	1
"YGL073W"	"HSF1"	"ORF"	7	368655	371239	"W"	1
"YGL071W"	"AFT1"	"ORF"	7	371535	374095	"W"	1
"YGL070C"	"RPB9"	"ORF"	7	374867	374283	"C"	1
"YGL068W"	"MNP1"	"ORF"	7	375031	375799	"W"	1
"YGL067W"	"NPY1"	"ORF"	7	375999	377295	"W"	1
"YGL066W"	"SGF73"	"ORF"	7	377423	379823	"W"	1
"YGL065C"	"ALG2"	"ORF"	7	381331	379707	"C"	1
"YGL064C"	"MRH4"	"ORF"	7	383219	381459	"C"	1
"YGL063W"	"PUS2"	"ORF"	7	383399	385151	"W"	1
"YGL062W"	"PYC1"	"ORF"	7	385135	388815	"W"	1
"YGL061C"	"DUO1"	"ORF"	7	389850	388875	"C"	1
"YGL060W"	"YBP2"	"ORF"	7	389935	391807	"W"	1
"YGL059W"	"PKP2"	"ORF"	7	391791	393927	"W"	1
"YGL058W"	"RAD6"	"ORF"	7	393911	394535	"W"	1
"YGL057C"	"YGL057C"	"ORF"	7	395811	394931	"C"	1
"YGL056C"	"SDS23"	"ORF"	7	397747	396011	"C"	1
"YGL055W"	"OLE1"	"ORF"	7	398559	400214	"W"	1
"YGL054C"	"ERV14"	"ORF"	7	401395	400540	"C"	1
"YGL053W"	"PRM8"	"ORF"	7	402490	403483	"W"	1
"YGL051W"	"MST27"	"ORF"	7	403588	404572	"W"	1
"YGL050W"	"TYW3"	"ORF"	7	405735	406719	"W"	1
"YGL049C"	"TIF4632"	"ORF"	7	409779	406779	"C"	1
"YGL048C"	"RPT6"	"ORF"	7	411339	409971	"C"	1
"YGL047W"	"ALG13"	"ORF"	7	411464	412238	"W"	1
"YGL045W"	"RIM8"	"ORF"	7	413951	414511	"W"	1
"YGL044C"	"RNA15"	"ORF"	7	417267	416067	"C"	1
"YGL043W"	"DST1"	"ORF"	7	417463	418559	"W"	1
"YGL041C-B"	"YGL041C-B"	"ORF"	7	418993	418531	"C"	1
"YGL040C"	"HEM2"	"ORF"	7	420659	419419	"C"	1
"YGL039W"	"YGL039W"	"ORF"	7	423855	425135	"W"	1
"YGL038C"	"OCH1"	"ORF"	7	426907	425028	"C"	1
"YGL037C"	"PNC1"	"ORF"	7	428059	427179	"C"	1
"YGL036W"	"YGL036W"	"ORF"	7	428527	431335	"W"	1
"YGL035C"	"MIG1"	"ORF"	7	433187	431555	"C"	1
"YGL033W"	"HOP2"	"ORF"	7	435528	436534	"W"	1
"YGL032C"	"AGA2"	"ORF"	7	436971	436451	"C"	1
"YGL031C"	"RPL24A"	"ORF"	7	438041	437294	"C"	1
"YGL030W"	"RPL30"	"ORF"	7	438991	439735	"W"	1
"YGL029W"	"CGR1"	"ORF"	7	440023	440527	"W"	1
"YGL028C"	"SCW11"	"ORF"	7	443099	440995	"C"	1
"YGL027C"	"CWH41"	"ORF"	7	446195	443883	"C"	1
"YGL026C"	"TRP5"	"ORF"	7	448587	446339	"C"	1
"YGL025C"	"PGD1"	"ORF"	7	449987	448763	"C"	1
"YGL023C"	"PIB2"	"ORF"	7	452155	450243	"C"	1
"YGL022W"	"STT3"	"ORF"	7	452343	454607	"W"	1
"YGL021W"	"ALK1"	"ORF"	7	454831	457055	"W"	1
"YGL020C"	"GET1"	"ORF"	7	457947	457179	"C"	1
"YGL019W"	"CKB1"	"ORF"	7	458071	459079	"W"	1
"YGL018C"	"JAC1"	"ORF"	7	459778	458211	"C"	1
"YGL017W"	"ATE1"	"ORF"	7	459831	461407	"W"	1
"YGL016W"	"KAP122"	"ORF"	7	461607	464959	"W"	1
"YGL015C"	"YGL015C"	"ORF"	7	465542	464870	"C"	1
"YGL014W"	"PUF4"	"ORF"	7	465727	468855	"W"	1
"YGL013C"	"PDR1"	"ORF"	7	472451	469267	"C"	1
"YGL012W"	"ERG4"	"ORF"	7	472815	474375	"W"	1
"YGL011C"	"SCL1"	"ORF"	7	475291	474371	"C"	1
"YGL010W"	"YGL010W"	"ORF"	7	475471	476151	"W"	1
"YGL009C"	"LEU1"	"ORF"	7	478739	476755	"C"	1
"YGL008C"	"PMA1"	"ORF"	7	482915	479411	"C"	1
"YGL007C-A"	"YGL007C-A"	"ORF"	7	483134	482768	"C"	1
"YGL006W-A"	"YGL006W-A"	"ORF"	7	485326	485716	"W"	1
"YGL006W"	"PMC1"	"ORF"	7	485487	487463	"W"	1
"YGL005C"	"COG7"	"ORF"	7	490587	489835	"C"	1
"YGL004C"	"RPN14"	"ORF"	7	492011	490739	"C"	1
"YGL003C"	"CDH1"	"ORF"	7	494259	492979	"C"	1
"YGL002W"	"ERP6"	"ORF"	7	494471	495279	"W"	1
"YGL001C"	"ERG26"	"ORF"	7	496603	495307	"C"	1
"YGR001C"	"YGR001C"	"ORF"	7	497947	497467	"C"	1
"YGR002C"	"SWC4"	"ORF"	7	499915	498299	"C"	1
"YGR003W"	"CUL3"	"ORF"	7	500127	502495	"W"	1
"YGR004W"	"PEX31"	"ORF"	7	502879	504583	"W"	1
"YGR005C"	"TFG2"	"ORF"	7	505899	504603	"C"	1
"YGR006W"	"PRP18"	"ORF"	7	506055	506959	"W"	1
"YGR007W"	"MUQ1"	"ORF"	7	506943	508031	"W"	1
"YGR008C"	"STF2"	"ORF"	7	508547	508131	"C"	1
"YGR009C"	"SEC9"	"ORF"	7	511067	509227	"C"	1
"YGR010W"	"NMA2"	"ORF"	7	511447	512871	"W"	1
"YGR012W"	"YGR012W"	"ORF"	7	513135	514319	"W"	1
"YGR013W"	"SNU71"	"ORF"	7	514479	516687	"W"	1
"YGR014W"	"MSB2"	"ORF"	7	516671	520871	"W"	1
"YGR015C"	"YGR015C"	"ORF"	7	522099	521051	"C"	1
"YGR016W"	"YGR016W"	"ORF"	7	522239	523639	"W"	1
"YGR017W"	"YGR017W"	"ORF"	7	523623	524703	"W"	1
"YGR019W"	"UGA1"	"ORF"	7	525175	525903	"W"	1
"YGR020C"	"VMA7"	"ORF"	7	527419	526835	"C"	1
"YGR021W"	"YGR021W"	"ORF"	7	527559	528543	"W"	1
"YGR023W"	"MTL1"	"ORF"	7	529103	531119	"W"	1
"YGR024C"	"THG1"	"ORF"	7	532651	531883	"C"	1
"YGR026W"	"YGR026W"	"ORF"	7	532831	533855	"W"	1
"YGR027C"	"RPS25A"	"ORF"	7	534803	534459	"C"	1
"YGR028W"	"MSP1"	"ORF"	7	542063	543351	"W"	1
"YGR029W"	"ERV1"	"ORF"	7	543335	543567	"W"	1
"YGR030C"	"POP6"	"ORF"	7	546187	545667	"C"	1
"YGR031W"	"YGR031W"	"ORF"	7	546335	547775	"W"	1
"YGR032W"	"GSC2"	"ORF"	7	548166	554133	"W"	1
"YGR033C"	"TIM21"	"ORF"	7	555091	554051	"C"	1
"YGR034W"	"RPL26B"	"ORF"	7	555823	556327	"W"	1
"YGR035C"	"YGR035C"	"ORF"	7	557587	556963	"C"	1
"YGR035W-A"	"YGR035W-A"	"ORF"	7	557467	557968	"W"	1
"YGR036C"	"CAX4"	"ORF"	7	559043	557587	"C"	1
"YGR037C"	"ACB1"	"ORF"	7	560067	559627	"C"	1
"YGR038W"	"ORM1"	"ORF"	7	560519	561463	"W"	1
"YGR040W"	"KSS1"	"ORF"	7	574919	575407	"W"	1
"YGR041W"	"BUD9"	"ORF"	7	577135	579191	"W"	1
"YGR042W"	"YGR042W"	"ORF"	7	579455	580119	"W"	1
"YGR043C"	"YGR043C"	"ORF"	7	581542	580261	"C"	1
"YGR044C"	"RME1"	"ORF"	7	583995	582795	"C"	1
"YGR045C"	"YGR045C"	"ORF"	7	584297	583934	"C"	0
"YGR046W"	"TAM41"	"ORF"	7	584767	586335	"W"	1
"YGR047C"	"TFC4"	"ORF"	7	589515	586419	"C"	1
"YGR048W"	"UFD1"	"ORF"	7	589767	590927	"W"	1
"YGR049W"	"SCM4"	"ORF"	7	591167	591991	"W"	1
"YGR052W"	"FMP48"	"ORF"	7	593498	594887	"W"	1
"YGR053C"	"YGR053C"	"ORF"	7	595943	594812	"C"	1
"YGR054W"	"YGR054W"	"ORF"	7	596519	598823	"W"	1
"YGR055W"	"MUP1"	"ORF"	7	599375	601263	"W"	1
"YGR056W"	"RSC1"	"ORF"	7	601615	604479	"W"	1
"YGR057C"	"LST7"	"ORF"	7	605595	604595	"C"	1
"YGR058W"	"PEF1"	"ORF"	7	606103	607311	"W"	1
"YGR059W"	"SPR3"	"ORF"	7	607465	609283	"W"	1
"YGR060W"	"ERG25"	"ORF"	7	610487	611815	"W"	1
"YGR061C"	"ADE6"	"ORF"	7	616027	611876	"C"	1
"YGR062C"	"COX18"	"ORF"	7	617555	616371	"C"	1
"YGR063C"	"SPT4"	"ORF"	7	617867	617539	"C"	1
"YGR065C"	"VHT1"	"ORF"	7	619987	618035	"C"	1
"YGR066C"	"YGR066C"	"ORF"	7	621905	620747	"C"	1
"YGR067C"	"YGR067C"	"ORF"	7	624892	622228	"C"	1
"YGR068C"	"YGR068C"	"ORF"	7	627234	624971	"C"	1
"YGR070W"	"ROM1"	"ORF"	7	627703	631295	"W"	1
"YGR071C"	"YGR071C"	"ORF"	7	634131	631387	"C"	1
"YGR072W"	"UPF3"	"ORF"	7	634239	635407	"W"	1
"YGR074W"	"SMD1"	"ORF"	7	635687	636375	"W"	1
"YGR075C"	"PRP38"	"ORF"	7	636931	635755	"C"	1
"YGR076C"	"MRPL25"	"ORF"	7	637683	636930	"C"	1
"YGR077C"	"PEX8"	"ORF"	7	639611	637083	"C"	1
"YGR078C"	"PAC10"	"ORF"	7	640419	639707	"C"	1
"YGR079W"	"YGR079W"	"ORF"	7	640807	641543	"W"	1
"YGR080W"	"TWF1"	"ORF"	7	641983	643047	"W"	1
"YGR081C"	"SLX9"	"ORF"	7	643835	643131	"C"	1
"YGR082W"	"TOM20"	"ORF"	7	643999	644687	"W"	1
"YGR083C"	"GCD2"	"ORF"	7	646883	644859	"C"	1
"YGR084C"	"MRP13"	"ORF"	7	648099	647107	"C"	1
"YGR085C"	"RPL11B"	"ORF"	7	649013	648209	"C"	1
"YGR086C"	"PIL1"	"ORF"	7	650747	649331	"C"	1
"YGR087C"	"PDC6"	"ORF"	7	653087	651116	"C"	1
"YGR088W"	"CTT1"	"ORF"	7	654639	656295	"W"	1
"YGR089W"	"NNF2"	"ORF"	7	656687	659679	"W"	1
"YGR090W"	"UTP22"	"ORF"	7	662071	666143	"W"	1
"YGR091W"	"PRP31"	"ORF"	7	666271	667943	"W"	1
"YGR092W"	"DBF2"	"ORF"	7	668103	670063	"W"	1
"YGR093W"	"YGR093W"	"ORF"	7	670319	671895	"W"	1
"YGR094W"	"VAS1"	"ORF"	7	672183	675439	"W"	1
"YGR095C"	"RRP46"	"ORF"	7	676411	675659	"C"	1
"YGR096W"	"TPC1"	"ORF"	7	676591	677551	"W"	1
"YGR097W"	"ASK10"	"ORF"	7	678535	681319	"W"	1
"YGR098C"	"ESP1"	"ORF"	7	687771	682444	"C"	1
"YGR099W"	"TEL2"	"ORF"	7	687783	689767	"W"	1
"YGR100W"	"MDR1"	"ORF"	7	689751	693159	"W"	1
"YGR101W"	"PCP1"	"ORF"	7	693295	694423	"W"	1
"YGR102C"	"YGR102C"	"ORF"	7	695155	694523	"C"	1
"YGR103W"	"NOP7"	"ORF"	7	695383	697199	"W"	1
"YGR104C"	"SRB5"	"ORF"	7	698419	697451	"C"	1
"YGR105W"	"VMA21"	"ORF"	7	698543	698919	"W"	1
"YGR106C"	"YGR106C"	"ORF"	7	699859	699139	"C"	1
"YGR108W"	"CLB1"	"ORF"	7	703375	705191	"W"	1
"YGR109C"	"CLB6"	"ORF"	7	706587	705323	"C"	1
"YGR110W"	"YGR110W"	"ORF"	7	713611	715228	"W"	1
"YGR111W"	"YGR111W"	"ORF"	7	715663	716911	"W"	1
"YGR112W"	"SHY1"	"ORF"	7	717295	718655	"W"	1
"YGR113W"	"DAM1"	"ORF"	7	718831	720151	"W"	1
"YGR116W"	"SPT6"	"ORF"	7	720311	724167	"W"	1
"YGR117C"	"YGR117C"	"ORF"	7	726515	724843	"C"	1
"YGR118W"	"RPS23A"	"ORF"	7	726943	727047	"W"	1
"YGR119C"	"NUP57"	"ORF"	7	729779	728083	"C"	1
"YGR120C"	"COG2"	"ORF"	7	730867	729955	"C"	1
"YGR121C"	"MEP1"	"ORF"	7	732763	731251	"C"	1
"YGR121W-A"	"YGR121W-A"	"ORF"	7	733315	733810	"W"	1
"YGR122W"	"YGR122W"	"ORF"	7	733767	735303	"W"	1
"YGR123C"	"PPT1"	"ORF"	7	738283	736564	"C"	1
"YGR124W"	"ASN2"	"ORF"	7	739887	741783	"W"	1
"YGR125W"	"YGR125W"	"ORF"	7	742263	744391	"W"	1
"YGR126W"	"YGR126W"	"ORF"	7	745471	746431	"W"	1
"YGR127W"	"YGR127W"	"ORF"	7	746415	747895	"W"	1
"YGR128C"	"UTP8"	"ORF"	7	750139	747859	"C"	1
"YGR129W"	"SYF2"	"ORF"	7	750375	751383	"W"	1
"YGR130C"	"YGR130C"	"ORF"	7	753979	751219	"C"	1
"YGR131W"	"YGR131W"	"ORF"	7	754527	756311	"W"	1
"YGR132C"	"PHB1"	"ORF"	7	756555	755467	"C"	1
"YGR133W"	"PEX4"	"ORF"	7	756927	761327	"W"	1
"YGR134W"	"CAF130"	"ORF"	7	757673	761321	"W"	1
"YGR135W"	"PRE9"	"ORF"	7	761311	762199	"W"	1
"YGR136W"	"LSB1"	"ORF"	7	762407	763007	"W"	1
"YGR138C"	"TPO2"	"ORF"	7	765899	765043	"C"	1
"YGR140W"	"CBF2"	"ORF"	7	767479	770007	"W"	1
"YGR141W"	"VPS62"	"ORF"	7	770511	771863	"W"	1
"YGR142W"	"BTN2"	"ORF"	7	772357	773869	"W"	1
"YGR143W"	"SKN1"	"ORF"	7	774735	777823	"W"	1
"YGR144W"	"THI4"	"ORF"	7	780302	781562	"W"	1
"YGR145W"	"ENP2"	"ORF"	7	781711	783975	"W"	1
"YGR146C"	"YGR146C"	"ORF"	7	785155	784587	"C"	1
"YGR146C-A"	"YGR146C-A"	"ORF"	7	785544	785103	"C"	1
"YGR147C"	"NAT2"	"ORF"	7	787011	786019	"C"	1
"YGR148C"	"RPL24B"	"ORF"	7	788259	787779	"C"	1
"YGR149W"	"YGR149W"	"ORF"	7	788935	790447	"W"	1
"YGR150C"	"YGR150C"	"ORF"	7	793091	790403	"C"	1
"YGR152C"	"RSR1"	"ORF"	7	795659	794691	"C"	1
"YGR153W"	"YGR153W"	"ORF"	7	796079	796671	"W"	1
"YGR154C"	"GTO1"	"ORF"	7	798187	796731	"C"	1
"YGR155W"	"CYS4"	"ORF"	7	798479	800199	"W"	1
"YGR156W"	"PTI1"	"ORF"	7	800415	801871	"W"	1
"YGR157W"	"CHO2"	"ORF"	7	802191	804999	"W"	1
"YGR158C"	"MTR3"	"ORF"	7	806099	805044	"C"	1
"YGR159C"	"NSR1"	"ORF"	7	807723	806627	"C"	1
"YGR161C"	"RTS3"	"ORF"	7	809515	808555	"C"	1
"YGR162W"	"TIF4631"	"ORF"	7	824015	827343	"W"	1
"YGR163W"	"GTR2"	"ORF"	7	827480	828647	"W"	1
"YGR165W"	"MRPS35"	"ORF"	7	829063	830295	"W"	1
"YGR166W"	"KRE11"	"ORF"	7	830407	832223	"W"	1
"YGR167W"	"CLC1"	"ORF"	7	832368	833239	"W"	1
"YGR168C"	"YGR168C"	"ORF"	7	834589	833179	"C"	1
"YGR169C"	"PUS6"	"ORF"	7	835939	833467	"C"	1
"YGR169C-A"	"YGR169C-A"	"ORF"	7	836772	836214	"C"	1
"YGR170W"	"PSD2"	"ORF"	7	837087	839535	"W"	1
"YGR171C"	"MSM1"	"ORF"	7	842595	840811	"C"	1
"YGR172C"	"YIP1"	"ORF"	7	843635	842723	"C"	1
"YGR173W"	"RBG2"	"ORF"	7	843807	844479	"W"	1
"YGR174C"	"CBP4"	"ORF"	7	846379	845867	"C"	1
"YGR174W-A"	"YGR174W-A"	"ORF"	7	846558	846924	"W"	1
"YGR175C"	"ERG1"	"ORF"	7	848523	846827	"C"	1
"YGR177C"	"ATF2"	"ORF"	7	850499	848683	"C"	1
"YGR178C"	"PBP1"	"ORF"	7	853443	851003	"C"	1
"YGR179C"	"OKP1"	"ORF"	7	854907	853675	"C"	1
"YGR180C"	"RNR4"	"ORF"	7	856531	855219	"C"	1
"YGR181W"	"TIM13"	"ORF"	7	858223	858639	"W"	1
"YGR183C"	"QCR9"	"ORF"	7	859579	859451	"C"	1
"YGR184C"	"UBR1"	"ORF"	7	866155	860411	"C"	1
"YGR185C"	"TYS1"	"ORF"	7	867563	866227	"C"	1
"YGR186W"	"TFG1"	"ORF"	7	867751	869903	"W"	1
"YGR187C"	"HGH1"	"ORF"	7	871491	870251	"C"	1
"YGR188C"	"BUB1"	"ORF"	7	875171	874691	"C"	1
"YGR189C"	"CRH1"	"ORF"	7	878291	876555	"C"	1
"YGR191W"	"HIP1"	"ORF"	7	880199	882447	"W"	1
"YGR192C"	"TDH3"	"ORF"	7	883917	882639	"C"	1
"YGR193C"	"PDX1"	"ORF"	7	885851	884467	"C"	1
"YGR194C"	"XKS1"	"ORF"	7	887859	885979	"C"	1
"YGR195W"	"SKI6"	"ORF"	7	888759	889703	"W"	1
"YGR196C"	"FYV8"	"ORF"	7	892251	889835	"C"	1
"YGR197C"	"SNG1"	"ORF"	7	894347	892579	"C"	1
"YGR198W"	"YPP1"	"ORF"	7	894631	897183	"W"	1
"YGR199W"	"PMT6"	"ORF"	7	897463	899839	"W"	1
"YGR200C"	"ELP2"	"ORF"	7	902331	899859	"C"	1
"YGR201C"	"YGR201C"	"ORF"	7	903483	903139	"C"	1
"YGR202C"	"PCT1"	"ORF"	7	904787	903467	"C"	1
"YGR203W"	"YGR203W"	"ORF"	7	905191	905903	"W"	1
"YGR204W"	"ADE3"	"ORF"	7	905887	908887	"W"	1
"YGR204C-A"	"YGR204C-A"	"ORF"	7	909281	908888	"C"	1
"YGR205W"	"YGR205W"	"ORF"	7	909071	910118	"W"	1
"YGR206W"	"MVB12"	"ORF"	7	910391	910783	"W"	1
"YGR207C"	"YGR207C"	"ORF"	7	911691	910843	"C"	1
"YGR208W"	"SER2"	"ORF"	7	911807	912855	"W"	1
"YGR209C"	"TRX2"	"ORF"	7	913323	912827	"C"	1
"YGR210C"	"YGR210C"	"ORF"	7	914867	913643	"C"	1
"YGR211W"	"ZPR1"	"ORF"	7	915143	916887	"W"	1
"YGR212W"	"SLI1"	"ORF"	7	916871	919543	"W"	1
"YGR213C"	"RTA1"	"ORF"	7	919572	918339	"C"	1
"YGR214W"	"RPS0A"	"ORF"	7	920543	920670	"W"	1
